respondent_id,aura_interest_label,art_experience_level,art_forms_interest,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_1030,Interested,Complete_Beginner,Digital_Art|Fluid_Pour|Mandala|Resin|Watercolour,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
AURA_1031,Interested,Casual_Hobbyist,Acrylic|Sketching,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
AURA_1032,Interested,Curious_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
AURA_1033,Interested,Regular_Hobbyist,Calligraphy|Mandala|Resin|Sketching|Watercolour,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
AURA_1034,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Pottery|Watercolour,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
AURA_1035,Not_Interested,Casual_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
AURA_1036,Not_Interested,Complete_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
AURA_1037,Interested,Curious_Beginner,Acrylic|Fluid_Pour,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
AURA_1038,Maybe,Complete_Beginner,Digital_Art|Fluid_Pour|Mandala|Sketching|Watercolour,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
AURA_1039,Interested,Curious_Beginner,Acrylic|Calligraphy|Digital_Art|Indian_Classical|Watercolour,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
AURA_1040,Not_Interested,Complete_Beginner,Fluid_Pour|Mandala,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
AURA_1041,Interested,Curious_Beginner,Acrylic|Resin|Sketching|Watercolour,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
AURA_1042,Interested,Curious_Beginner,Sketching|Watercolour,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
AURA_1043,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
AURA_1044,Not_Interested,Complete_Beginner,Digital_Art|Fluid_Pour|Indian_Classical|Resin,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
AURA_1045,Not_Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala|Resin|Watercolour,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AURA_1046,Interested,Curious_Beginner,Calligraphy|Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
AURA_1047,Interested,Regular_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
AURA_1048,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Indian_Classical,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
AURA_1049,Not_Interested,Curious_Beginner,Acrylic|Digital_Art|Indian_Classical|Mandala|Sketching,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1050,Interested,Casual_Hobbyist,Acrylic|Mandala|Resin|Watercolour,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
AURA_1051,Not_Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
AURA_1052,Maybe,Casual_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
AURA_1053,Interested,Casual_Hobbyist,Calligraphy|Digital_Art|Indian_Classical|Resin,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1
AURA_1054,Interested,Casual_Hobbyist,Calligraphy|Sketching,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
AURA_1055,Interested,Advanced,Mandala|Resin,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
AURA_1056,Interested,Advanced,Fluid_Pour|Pottery|Watercolour,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
AURA_1057,Interested,Casual_Hobbyist,Indian_Classical|Mandala|Sketching,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
AURA_1058,Maybe,Advanced,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0
AURA_1059,Interested,Advanced,Mandala,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
AURA_1060,Maybe,Advanced,Calligraphy|Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
AURA_1061,Maybe,Casual_Hobbyist,Acrylic|Fluid_Pour|Pottery|Resin|Watercolour,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AURA_1062,Not_Interested,Casual_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AURA_1063,Interested,Casual_Hobbyist,Acrylic|Indian_Classical|Watercolour,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0
AURA_1064,Interested,Regular_Hobbyist,Acrylic|Digital_Art|Mandala|Sketching,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
AURA_1065,Not_Interested,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour|Mandala|Resin,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
AURA_1066,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
AURA_1067,Not_Interested,Casual_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1
AURA_1068,Interested,Curious_Beginner,Acrylic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
AURA_1069,Interested,Regular_Hobbyist,Acrylic|Indian_Classical|Resin|Watercolour,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
AURA_1070,Interested,Curious_Beginner,Digital_Art|Mandala|Sketching,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
AURA_1071,Interested,Curious_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
AURA_1072,Maybe,Casual_Hobbyist,Acrylic|Calligraphy|Fluid_Pour,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
AURA_1073,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Indian_Classical|Sketching,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
AURA_1074,Maybe,Curious_Beginner,Digital_Art|Indian_Classical,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
AURA_1075,Interested,Advanced,Acrylic|Calligraphy|Resin|Watercolour,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
AURA_1076,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
AURA_1077,Maybe,Complete_Beginner,Fluid_Pour|Indian_Classical|Mandala|Resin|Sketching,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
AURA_1078,Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
AURA_1079,Interested,Regular_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1
AURA_1080,Interested,Regular_Hobbyist,Calligraphy|Fluid_Pour,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
AURA_1081,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala|Pottery|Sketching,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
AURA_1082,Maybe,Complete_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
AURA_1083,Interested,Regular_Hobbyist,Digital_Art|Fluid_Pour|Sketching,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
AURA_1084,Not_Interested,Regular_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Resin|Sketching,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
AURA_1085,Maybe,Curious_Beginner,Watercolour,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
AURA_1086,Not_Interested,Complete_Beginner,Fluid_Pour|Watercolour,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
AURA_1087,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Pottery|Watercolour,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AURA_1088,Interested,Casual_Hobbyist,Calligraphy|Mandala,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
AURA_1089,Not_Interested,Regular_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Pottery,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
AURA_1090,Interested,Curious_Beginner,Acrylic|Resin|Sketching,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
AURA_1091,Not_Interested,Complete_Beginner,Sketching|Watercolour,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
AURA_1092,Interested,Curious_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
AURA_1093,Interested,Curious_Beginner,Fluid_Pour|Mandala|Resin|Watercolour,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1094,Interested,Complete_Beginner,Acrylic|Indian_Classical|Mandala|Resin,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AURA_1095,Interested,Advanced,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
AURA_1096,Interested,Curious_Beginner,Mandala|Pottery|Resin|Watercolour,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AURA_1097,Interested,Casual_Hobbyist,Acrylic|Indian_Classical|Watercolour,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
AURA_1098,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0
AURA_1099,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Mandala|Watercolour,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
AURA_1100,Maybe,Advanced,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
AURA_1101,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Watercolour,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
AURA_1102,Not_Interested,Curious_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
AURA_1103,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Resin,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0
AURA_1104,Interested,Regular_Hobbyist,Fluid_Pour|Pottery|Resin,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
AURA_1105,Interested,Advanced,Digital_Art|Fluid_Pour|Sketching|Watercolour,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
AURA_1106,Interested,Curious_Beginner,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Sketching,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
AURA_1107,Interested,Casual_Hobbyist,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
AURA_1108,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AURA_1109,Interested,Regular_Hobbyist,Indian_Classical|Mandala|Pottery|Watercolour,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
AURA_1110,Interested,Advanced,Calligraphy|Resin|Sketching|Watercolour,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
AURA_1111,Interested,Curious_Beginner,Calligraphy|Indian_Classical,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
AURA_1112,Interested,Casual_Hobbyist,Acrylic|Resin|Sketching|Watercolour,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AURA_1113,Not_Interested,Curious_Beginner,Acrylic|Digital_Art|Indian_Classical|Resin,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
AURA_1114,Not_Interested,Casual_Hobbyist,Acrylic|Calligraphy|Digital_Art|Resin|Sketching,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
AURA_1115,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
AURA_1116,Interested,Advanced,Acrylic|Digital_Art|Sketching|Watercolour,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AURA_1117,Maybe,Curious_Beginner,Acrylic|Digital_Art|Mandala|Sketching,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
AURA_1118,Maybe,Curious_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
AURA_1119,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
AURA_1120,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Mandala|Pottery|Sketching,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
AURA_1121,Interested,Casual_Hobbyist,Calligraphy|Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
AURA_1122,Maybe,Casual_Hobbyist,Calligraphy|Digital_Art|Indian_Classical|Sketching|Watercolour,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
AURA_1123,Maybe,Complete_Beginner,Pottery,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
AURA_1124,Interested,Regular_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
AURA_1125,Maybe,Regular_Hobbyist,Fluid_Pour|Indian_Classical|Pottery|Sketching,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
AURA_1126,Interested,Complete_Beginner,Acrylic|Indian_Classical|Pottery|Resin,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
AURA_1127,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Digital_Art|Fluid_Pour|Pottery,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
AURA_1128,Interested,Casual_Hobbyist,Indian_Classical|Pottery|Watercolour,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
AURA_1129,Interested,Curious_Beginner,Indian_Classical|Mandala|Sketching,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
AURA_1130,Interested,Casual_Hobbyist,Digital_Art,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
AURA_1131,Interested,Advanced,Acrylic|Digital_Art|Fluid_Pour|Sketching|Watercolour,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_1132,Interested,Curious_Beginner,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
AURA_1133,Interested,Complete_Beginner,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0
AURA_1134,Interested,Casual_Hobbyist,Fluid_Pour|Watercolour,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
AURA_1135,Not_Interested,Casual_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
AURA_1136,Interested,Regular_Hobbyist,Indian_Classical|Pottery,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
AURA_1137,Interested,Advanced,Acrylic|Digital_Art|Pottery|Resin|Watercolour,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
AURA_1138,Not_Interested,Complete_Beginner,Acrylic|Indian_Classical|Mandala|Pottery|Watercolour,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
AURA_1139,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Pottery|Resin|Watercolour,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
AURA_1140,Interested,Advanced,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0
AURA_1141,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0
AURA_1142,Interested,Casual_Hobbyist,Fluid_Pour|Mandala|Pottery|Resin,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
AURA_1143,Interested,Curious_Beginner,Acrylic|Indian_Classical|Mandala|Resin|Sketching,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
AURA_1144,Interested,Curious_Beginner,Indian_Classical|Mandala|Pottery|Resin|Sketching,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
AURA_1145,Interested,Advanced,Acrylic|Calligraphy|Indian_Classical|Resin|Sketching,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
AURA_1146,Interested,Advanced,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Pottery,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AURA_1147,Interested,Casual_Hobbyist,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
