respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_1283,25_34,Female,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,,6100,3_5,2_3_month,Instagram|Pinterest|YouTube,Art_Craft|Gaming|Movies_OTT,Fully_Independent,Curious_Beginner,Somewhat_Creative,Unsure,Extrovert,Delayed,Definitely_Post,No_Guidance,Stress_Relief,Acrylic|Pottery,Music_Dance|VR_Experience|Yoga_Wellness,Session_Kit|Sketchbook|Watercolour_Set,Weekend_Only,5,Friends,Occasionally,,Cafe_CoWork,Above_1200,1539,0,Bundle_Pack,2,4,Word_of_Mouth,Multiplex,Once_Try,7,Interested,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
AURA_1284,Under_18,Female,Lucknow,Tier2,Student,Below_25k,15000,Hindi,300,1_2,Weekly,None,Art_Craft|Fitness,Consult_Partner,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Delayed,Definitely_Post,Too_Expensive,Professional_Growth,Mandala|Pottery,Gaming_Zone|Music_Dance|Pottery_Studio,Mandala_Kit|Session_Kit,Afternoon|Evening|Lunch,5,Family_Kids,Never,No_Limit,College_Campus,Below_200,358,250,Group_Discount,5,4,Word_of_Mouth,Mall_Walk,Once_Try,9,Interested,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
AURA_1285,18_24,Male,Delhi_NCR,Tier1,Student,50k_1L,75000,English,8200,6_plus,Once_month,Reels_Shorts,Dining_Out|Gaming|Movies_OTT|Reading,Fully_Independent,Advanced,Am_Creative,Growth,Introvert,Both,Definitely_Post,Too_Expensive,Pure_Curiosity,Digital_Art|Indian_Classical|Mandala|Pottery|Sketching,Cooking_Class|Gaming_Zone|VR_Experience|Yoga_Wellness,Mandala_Kit,Afternoon|Weekend_Only,5,Solo,Rarely,60min,Cafe_CoWork,400_700,709,2250,First_Free,2,4,WhatsApp,Multiplex,Weekly,10,Interested,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
AURA_1286,25_34,Male,Pune,Tier1,Salaried_NonIT,1L_2L,150000,Marathi,6000,3_5,Weekly,Instagram,,Mention_After,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,Social_Anxiety,Social_Fun,Pottery|Watercolour,Escape_Room|Gaming_Zone|Music_Dance|VR_Experience,Gift_Bundle,Evening|Flexible,2,Colleagues,Frequently,15min,Office_Campus,Above_1200,1704,0,First_Free,3,4,Instagram,Cafe_Chill,Occasionally,6,Interested,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0
AURA_1287,18_24,Male,Other_T3,Tier3,Student,25k_50k,37500,Bilingual,1900,0,Once_month,,Dining_Out|Movies_OTT|Reading|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Unsure,Introvert,Instant,Definitely_Post,Too_Expensive,,Indian_Classical,Escape_Room|Yoga_Wellness,Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Weekend_Only,5,Friends,Never,60min,Airport_Hotel,700_1200,1120,500,First_Free,4,4,Google_Search,Another_Workshop,Once_month,5,Interested,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
AURA_1288,25_34,Female,Bengaluru,Tier1,Salaried_IT,Above_2L,300000,English,10100,6_plus,Once_month,Instagram|Reels_Shorts|YouTube,,Consult_Partner,Casual_Hobbyist,Not_Creative,Growth,Extrovert,Instant,Definitely_Post,No_Time,Stress_Relief,Sketching,None|Pottery_Studio|VR_Experience|Yoga_Wellness,Gift_Bundle,Evening|Flexible|Lunch,4,Friends,,60min,Standalone_Studio,200_400,464,,First_Free,1,5,Instagram,Cafe_Chill,Once_month,0,Not_Interested,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
AURA_1289,Under_18,Female,Bengaluru,Tier1,Business_Owner,25k_50k,37500,English,3300,0,Once_month,Instagram|YouTube,Art_Craft|Dining_Out|Gaming|Mall_Shopping|Travel,Consult_Partner,Curious_Beginner,Somewhat_Creative,Growth,Extrovert,Instant,Definitely_Post,No_Barrier,Stress_Relief,Acrylic|Fluid_Pour,Gaming_Zone|Music_Dance|VR_Experience,Mandala_Kit|Monthly_Box|Resin_Kit,Evening,5,Depends,Occasionally,15min,Office_Campus,200_400,172,0,,4,3,Instagram,Gaming,Occasionally,6,Interested,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
AURA_1290,18_24,Male,Pune,Tier1,Self_Employed,25k_50k,37500,English,2400,6_plus,Once_month,Reels_Shorts,Art_Craft|Dining_Out|Mall_Shopping|Movies_OTT|Socialising,Fully_Independent,Complete_Beginner,Want_To_Be,Growth,Ambivert,Delayed,Close_Circle,No_Guidance,Stress_Relief,Acrylic|Fluid_Pour|Indian_Classical,Art_Workshop,App_Sub|Heritage_Kit|Mandala_Kit|Session_Kit|Watercolour_Set,Flexible,3,Colleagues,Rarely,15min,Airport_Hotel,400_700,576,0,Festival_Offer,4,4,Instagram,Cafe_Chill,Occasionally,6,Maybe,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
AURA_1291,25_34,Male,Mumbai,Tier1,Self_Employed,50k_1L,75000,English,3200,3_5,Occasionally,Instagram|Pinterest|YouTube,Gaming|Music|Travel,Mention_After,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Instant,Close_Circle,Social_Anxiety,Social_Fun,Fluid_Pour|Indian_Classical|Pottery|Resin|Watercolour,Escape_Room|Pottery_Studio,Fluid_Kit,Afternoon|Evening|Weekend_Only,3,Partner,Frequently,15min,Standalone_Studio,Below_200,415,0,First_Free,2,3,Mall_Display,Gaming,Once_month,7,Interested,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
AURA_1292,18_24,Female,Mumbai,Tier1,Student,25k_50k,37500,Hindi,1900,1_2,Once_month,YouTube,Movies_OTT|Music|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Both,Definitely_Post,No_Time,Content_Creation,Calligraphy|Fluid_Pour|Indian_Classical,VR_Experience,Fluid_Kit|Monthly_Box|Resin_Kit|Session_Kit,Afternoon,4,Friends,Never,60min,College_Campus,400_700,690,500,Bundle_Pack,4,4,Instagram,Cafe_Chill,2_3_month,5,Interested,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
AURA_1293,25_34,Male,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,English,17600,1_2,Once_month,Instagram|LinkedIn|YouTube,Fitness|Mall_Shopping,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Both,Keep_Private,No_Barrier,Stress_Relief,Fluid_Pour|Mandala,Cooking_Class|Gaming_Zone|None,App_Sub|Mandala_Kit,Evening|Flexible|Weekend_Only,2,Family_Kids,Frequently,60min,Mall,700_1200,1109,0,,2,5,Word_of_Mouth,Cafe_Chill,Occasionally,7,Interested,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
AURA_1294,35_44,Female,Bengaluru,Tier1,Self_Employed,50k_1L,75000,Hindi,4400,1_2,2_3_month,LinkedIn|Reels_Shorts|YouTube,Art_Craft|Dining_Out|Movies_OTT|Reading|Socialising,Mention_After,Advanced,Am_Creative,Growth,Ambivert,Both,Probably_Post,No_Barrier,Skill_Building,Calligraphy|Digital_Art|Indian_Classical|Watercolour,Yoga_Wellness,App_Sub|Session_Kit,Afternoon|Morning|Weekend_Only,3,Family_Kids,Rarely,60min,Mall,200_400,512,3000,First_Free,4,3,Instagram,Mall_Walk,Once_month,10,Interested,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
AURA_1295,35_44,Female,Kolkata,Tier1,Salaried_IT,Above_2L,300000,Bengali,16700,6_plus,Weekly,Instagram|None|YouTube,Dining_Out|Fitness|Mall_Shopping|Movies_OTT|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Growth,Introvert,Both,Definitely_Post,Social_Anxiety,Social_Fun,Indian_Classical,Cooking_Class|VR_Experience,Session_Kit,Evening,4,Family_Kids,Occasionally,60min,Cafe_CoWork,700_1200,1036,0,Monthly_Pass,2,4,Word_of_Mouth,,Once_Try,8,Interested,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
AURA_1296,18_24,Male,Bengaluru,Tier1,Homemaker,1L_2L,150000,Kannada,6200,0,2_3_month,Instagram|Reels_Shorts,,Mention_After,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Both,Probably_Post,No_Guidance,Stress_Relief,Acrylic|Fluid_Pour|Indian_Classical|Sketching,Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub|Fluid_Kit|Mandala_Kit|Session_Kit|Sketchbook,Afternoon|Lunch,4,Solo,,30min,College_Campus,700_1200,1080,0,Bundle_Pack,3,3,Corporate_HR,,2_3_month,5,Interested,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1
AURA_1297,18_24,Female,Delhi_NCR,Tier1,Student,50k_1L,75000,Hindi,2100,1_2,2_3_month,Instagram|Pinterest|YouTube,Dining_Out|Mall_Shopping|Movies_OTT|Reading|Socialising,Mention_After,Complete_Beginner,Want_To_Be,Growth,Ambivert,Both,Probably_Post,Social_Anxiety,Pure_Curiosity,Mandala|Resin|Sketching|Watercolour,Art_Workshop|Cooking_Class|Gaming_Zone|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Mandala_Kit|Watercolour_Set,Evening|Lunch,4,Partner,Occasionally,Walking_5min,Cafe_CoWork,400_700,782,2500,Bundle_Pack,4,4,Word_of_Mouth,Cafe_Chill,Unlikely,7,Not_Interested,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
AURA_1298,18_24,Male,Chennai,Tier1,Student,50k_1L,75000,Tamil,4200,6_plus,2_3_month,Instagram|None|YouTube,Art_Craft|Dining_Out|Music|Reading,Mention_After,Regular_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Probably_Post,Social_Anxiety,Social_Fun,Acrylic|Resin|Watercolour,Art_Workshop|Gaming_Zone|Music_Dance,Sketchbook,Afternoon|Weekend_Only,5,Partner,,60min,Cafe_CoWork,400_700,834,1000,First_Free,4,5,Google_Search,Cafe_Chill,Once_Try,8,Interested,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
AURA_1299,25_34,Male,Delhi_NCR,Tier1,Salaried_IT,Above_2L,300000,English,20500,3_5,2_3_month,Instagram|Reels_Shorts,Art_Craft|Fitness,Consult_Partner,Complete_Beginner,Not_Creative,Unsure,Introvert,Instant,Keep_Private,No_Guidance,Skill_Building,Mandala|Pottery|Sketching,Gaming_Zone|Music_Dance,Fluid_Kit|Heritage_Kit|Resin_Kit|Session_Kit|Sketchbook,Evening|Weekend_Only,3,Partner,Never,30min,Standalone_Studio,Above_1200,1544,4000,First_Free,1,4,Word_of_Mouth,Mall_Walk,Unlikely,2,Not_Interested,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
AURA_1300,35_44,Female,Bengaluru,Tier1,Business_Owner,25k_50k,37500,Kannada,3500,1_2,Occasionally,Instagram,Dining_Out|Reading,Fully_Independent,Advanced,Am_Creative,Fixed,Introvert,Both,Probably_Post,Too_Expensive,Stress_Relief,Fluid_Pour|Indian_Classical,Cooking_Class|Escape_Room|Gaming_Zone|None,App_Sub|Heritage_Kit|Resin_Kit|Session_Kit|Watercolour_Set,Evening|Flexible|Weekend_Only,3,Solo,Rarely,15min,Office_Campus,200_400,493,750,Festival_Offer,3,3,WhatsApp,Cafe_Chill,Once_month,6,Interested,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
AURA_1301,Under_18,Male,Kolkata,Tier1,Business_Owner,Below_25k,15000,,400,1_2,Rarely,YouTube,Dining_Out|Movies_OTT|Music|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Keep_Private,No_Time,Social_Fun,Indian_Classical,Gaming_Zone|VR_Experience,Heritage_Kit,Evening|Flexible|Weekend_Only,3,Family_Kids,Rarely,60min,College_Campus,700_1200,3047,750,Bundle_Pack,4,3,,Multiplex,Once_month,7,Interested,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
AURA_1302,45_54,Prefer_not,Bengaluru,Tier1,Self_Employed,50k_1L,75000,Kannada,2900,1_2,Occasionally,YouTube,Art_Craft|Dining_Out|Fitness|Mall_Shopping|Socialising,Consult_Partner,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,No_Guidance,Skill_Building,Acrylic|Pottery|Resin|Sketching,Art_Workshop|Escape_Room|Pottery_Studio|Yoga_Wellness,App_Sub|Mandala_Kit|Session_Kit|Sketchbook|Watercolour_Set,Evening|Weekend_Only,3,Partner,Occasionally,60min,,400_700,598,1500,First_Free,3,3,Word_of_Mouth,Multiplex,2_3_month,7,Interested,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1
AURA_1303,18_24,Female,Kolkata,Tier1,Student,50k_1L,75000,Hindi,3600,1_2,Occasionally,Instagram|LinkedIn|YouTube,Music|Travel,Mention_After,Curious_Beginner,Somewhat_Creative,Unsure,Introvert,Delayed,Close_Circle,Too_Expensive,Pure_Curiosity,Fluid_Pour,Yoga_Wellness,Mandala_Kit|Monthly_Box|Resin_Kit|Session_Kit|Sketchbook,Afternoon|Evening|Weekend_Only,3,Family_Kids,Never,60min,Cafe_CoWork,700_1200,984,0,Bundle_Pack,4,4,,Home_OTT,Unlikely,5,Maybe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
AURA_1304,25_34,Male,Lucknow,Tier2,Creative_Pro,50k_1L,75000,Hindi,4500,0,Once_month,Instagram|Reels_Shorts,Fitness|Movies_OTT|Socialising,Mention_After,Advanced,Am_Creative,Growth,Ambivert,Both,Definitely_Post,No_Barrier,Skill_Building,Fluid_Pour|Mandala|Resin|Watercolour,Yoga_Wellness,Fluid_Kit|Resin_Kit,Afternoon|Evening,4,Depends,Rarely,60min,,200_400,673,2250,Bundle_Pack,3,3,Word_of_Mouth,Home_OTT,Weekly,6,Interested,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
AURA_1305,35_44,Male,Delhi_NCR,Tier1,Salaried_IT,Above_2L,300000,,17000,3_5,Once_month,Instagram,Dining_Out|Movies_OTT|Socialising,Consult_Partner,Advanced,Am_Creative,Unsure,Ambivert,Both,Definitely_Post,Too_Expensive,Pure_Curiosity,Digital_Art|Watercolour,Art_Workshop|Music_Dance|Pottery_Studio|Yoga_Wellness,Gift_Bundle|Resin_Kit|Watercolour_Set,Lunch,4,Partner,Frequently,15min,Mall,700_1200,1348,15000,Festival_Offer,2,5,Google_Search,Multiplex,2_3_month,7,Interested,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
AURA_1306,45_54,Male,Hyderabad,Tier1,Homemaker,Below_25k,15000,Telugu,900,3_5,2_3_month,,Dining_Out|Music,Consult_Partner,Advanced,Somewhat_Creative,Unsure,Ambivert,Delayed,Definitely_Post,No_Time,Content_Creation,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Sketching,Art_Workshop|Cooking_Class,Fluid_Kit|Sketchbook,Morning,2,Family_Kids,Occasionally,15min,Mall,200_400,535,500,Bundle_Pack,4,2,Corporate_HR,Home_OTT,Once_month,6,Interested,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AURA_1307,35_44,Male,Delhi_NCR,Tier1,Homemaker,Below_25k,15000,Bilingual,1100,0,2_3_month,LinkedIn|YouTube,Fitness|Reading,Mention_After,Regular_Hobbyist,Want_To_Be,Fixed,Introvert,Both,Close_Circle,No_Time,Stress_Relief,Resin,Escape_Room|Gaming_Zone,Gift_Bundle|Heritage_Kit,Flexible|Lunch,3,Partner,Rarely,60min,Standalone_Studio,Below_200,80,250,Bundle_Pack,5,2,Instagram,Mall_Walk,Once_month,8,Maybe,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
AURA_1308,35_44,Male,Delhi_NCR,Tier1,Salaried_NonIT,1L_2L,150000,,6300,1_2,Occasionally,Instagram,Art_Craft|Dining_Out|Fitness|Gaming|Socialising,Fully_Independent,Complete_Beginner,Not_Creative,Growth,Extrovert,Delayed,Keep_Private,No_Guidance,Pure_Curiosity,Acrylic|Indian_Classical|Mandala|Resin,Gaming_Zone|Yoga_Wellness,App_Sub|Mandala_Kit|Monthly_Box|Session_Kit|Sketchbook,Afternoon|Evening|Lunch,3,Partner,Occasionally,30min,Office_Campus,700_1200,913,1750,Group_Discount,3,3,WhatsApp,Gaming,Once_Try,3,Not_Interested,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1
AURA_1309,25_34,Male,Lucknow,Tier2,Business_Owner,25k_50k,37500,Telugu,3300,1_2,Once_month,Instagram,Music|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Growth,Ambivert,Delayed,Probably_Post,Social_Anxiety,Stress_Relief,Fluid_Pour|Mandala|Pottery|Watercolour,Escape_Room|VR_Experience|Yoga_Wellness,Watercolour_Set,Morning,4,Friends,Occasionally,15min,Cafe_CoWork,400_700,830,0,,3,4,Word_of_Mouth,Cafe_Chill,Occasionally,8,Interested,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AURA_1310,35_44,Male,Lucknow,Tier2,Salaried_IT,50k_1L,75000,Hindi,5400,6_plus,Weekly,Instagram|YouTube,Dining_Out|Mall_Shopping|Socialising,Fully_Independent,Curious_Beginner,Not_Creative,Unsure,Ambivert,Delayed,Definitely_Post,Not_Interested,Skill_Building,Indian_Classical|Pottery|Watercolour,Cooking_Class|Gaming_Zone|None|Yoga_Wellness,Heritage_Kit|Sketchbook|Watercolour_Set,Afternoon|Flexible|Lunch,3,Partner,Occasionally,30min,Mall,Below_200,422,0,,3,5,Instagram,Home_OTT,Unlikely,3,Not_Interested,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
AURA_1311,18_24,Female,Mumbai,Tier1,Homemaker,Below_25k,15000,Marathi,800,0,Rarely,Instagram|YouTube,Fitness|Gaming|Movies_OTT|Reading|Socialising,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Fixed,Extrovert,Both,Definitely_Post,Too_Expensive,Pure_Curiosity,Fluid_Pour|Pottery|Sketching,Escape_Room|None,App_Sub|Heritage_Kit|Mandala_Kit|Resin_Kit|Session_Kit,Flexible|Morning,4,Family_Kids,Occasionally,15min,Standalone_Studio,200_400,603,750,Group_Discount,5,3,WhatsApp,Mall_Walk,2_3_month,7,Interested,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
AURA_1312,45_54,Female,Chennai,Tier1,Business_Owner,1L_2L,150000,English,17100,6_plus,Occasionally,Instagram|YouTube,Fitness|Mall_Shopping|Movies_OTT|Socialising|Travel,Mention_After,Curious_Beginner,Somewhat_Creative,Fixed,Introvert,Both,Close_Circle,No_Time,Professional_Growth,Digital_Art,None|Pottery_Studio|VR_Experience,Fluid_Kit|Resin_Kit|Session_Kit,Afternoon|Evening|Weekend_Only,2,Partner,Occasionally,60min,Standalone_Studio,Above_1200,1400,4750,Festival_Offer,3,2,Word_of_Mouth,Cafe_Chill,Once_Try,7,Interested,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
AURA_1313,25_34,Female,Kochi,Tier2,Salaried_IT,1L_2L,150000,,16800,1_2,Once_month,LinkedIn|Reels_Shorts|YouTube,Dining_Out|Mall_Shopping|Reading|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Fixed,Ambivert,Instant,Probably_Post,Social_Anxiety,Social_Fun,Resin|Sketching|Watercolour,Art_Workshop|Escape_Room|Music_Dance,Monthly_Box|Session_Kit,Lunch|Weekend_Only,3,Depends,Occasionally,15min,Standalone_Studio,700_1200,1243,7000,First_Free,2,4,Instagram,Gaming,Once_Try,5,Interested,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
AURA_1314,35_44,Male,Nagpur,Tier2,Salaried_NonIT,50k_1L,75000,Bilingual,6500,6_plus,2_3_month,Instagram|LinkedIn|YouTube,Movies_OTT|Music|Travel,Mention_After,Complete_Beginner,Not_Creative,Fixed,Ambivert,Delayed,Probably_Post,Not_Interested,,Digital_Art|Fluid_Pour|Indian_Classical|Mandala,VR_Experience,Mandala_Kit|Session_Kit|Watercolour_Set,Evening|Lunch,3,Partner,Frequently,30min,Mall,200_400,260,0,Festival_Offer,4,3,Google_Search,Home_OTT,Occasionally,4,Not_Interested,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
AURA_1315,25_34,Male,Hyderabad,Tier1,Salaried_IT,1L_2L,150000,Hindi,19249,3_5,Once_month,,Dining_Out|Gaming|Travel,Mention_After,Regular_Hobbyist,Somewhat_Creative,Fixed,Introvert,Delayed,Keep_Private,Too_Expensive,Social_Fun,Mandala|Watercolour,Gaming_Zone|VR_Experience|Yoga_Wellness,Session_Kit,Afternoon|Lunch,3,Solo,Occasionally,Walking_5min,Mall,700_1200,1126,3500,Bundle_Pack,2,4,Mall_Display,Mall_Walk,Once_month,5,Interested,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
AURA_1316,25_34,Female,Delhi_NCR,Tier1,Other,Below_25k,15000,English,1700,1_2,Occasionally,Pinterest|Reels_Shorts|YouTube,Dining_Out|Movies_OTT,Consult_Partner,Advanced,Somewhat_Creative,Growth,Ambivert,Delayed,Keep_Private,No_Barrier,Social_Fun,Acrylic|Indian_Classical|Sketching,Escape_Room|Gaming_Zone,Heritage_Kit,Evening|Weekend_Only,3,Friends,Occasionally,60min,Cafe_CoWork,200_400,416,250,First_Free,5,3,Instagram,Another_Workshop,2_3_month,7,Interested,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AURA_1317,25_34,Male,Mumbai,Tier1,Student,50k_1L,75000,,6200,1_2,2_3_month,Instagram,Dining_Out|Fitness|Movies_OTT|Reading,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Instant,Close_Circle,Too_Expensive,Pure_Curiosity,Acrylic|Fluid_Pour|Watercolour,Cooking_Class|VR_Experience|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Mandala_Kit|Resin_Kit,Afternoon|Evening,3,Friends,Occasionally,15min,Cafe_CoWork,200_400,542,2250,Monthly_Pass,3,4,,Multiplex,Once_month,7,Interested,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
AURA_1318,35_44,Male,Indore,Tier2,Business_Owner,50k_1L,75000,English,10000,3_5,Once_month,LinkedIn,Gaming|Socialising,Mention_After,Regular_Hobbyist,Am_Creative,Growth,Ambivert,Both,Close_Circle,No_Time,,Fluid_Pour|Mandala,VR_Experience|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Mandala_Kit|Session_Kit,Flexible|Lunch|Weekend_Only,2,Partner,Frequently,15min,Cafe_CoWork,200_400,487,1750,First_Free,3,3,,Home_OTT,Once_Try,10,Interested,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
