respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising,credential_motivation,motivation_type,community_feature_appeal,subscription_wtp,subscription_wtp_numeric,artbox_wtp,artbox_wtp_numeric,purchase_style,session_format_preference,preferred_session_duration,tech_comfort_score_s2,concept_nps_score,top_valued_feature,gifting_intent,open_conversion_requirement,referral_propensity,subscription_intent_label
AURA_1268,25_34,Female,Delhi_NCR,Tier1,Salaried_IT,50k_1L,75000,Hindi,4900,3_5,2_3_month,Instagram|YouTube,Dining_Out|Fitness|Reading|Socialising,Consult_Partner,Regular_Hobbyist,Am_Creative,Growth,Extrovert,Instant,Probably_Post,No_Barrier,,Watercolour,Music_Dance|None|VR_Experience|Yoga_Wellness,Fluid_Kit|Monthly_Box,Lunch,4,Friends,Frequently,No_Limit,,400_700,704,1250,First_Free,4,4,,Cafe_Chill,2_3_month,9,Interested,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,Moderate,Intrinsic_Skill,Neutral,Above_499,599,499_799,649,Offer_Driven,Challenge_Mode,45_min,5,8,AI_Coaching,Definitely,Would love a monthly challenge or competition,Maybe,Try_Free_Trial
AURA_1271,35_44,Male,Mumbai,Tier1,Salaried_NonIT,25k_50k,37500,Marathi,2300,1_2,Once_month,LinkedIn|YouTube,Gaming|Reading,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Introvert,Instant,Close_Circle,No_Time,Stress_Relief,Sketching,Art_Workshop|Yoga_Wellness,Fluid_Kit,Afternoon|Lunch,3,Solo,Occasionally,15min,Standalone_Studio,200_400,399,0,Monthly_Pass,3,3,Mall_Display,Cafe_Chill,Once_month,7,Interested,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Strong_Yes,Intrinsic_Skill,No,No_Subscription,0,,649,Impulse,Guided_Stepwise,20_min,4,9,Pod_Aesthetics,Maybe,I want to see my progress visually tracked over time,Definitely,Try_Free_Trial
AURA_1272,45_54,Male,Bengaluru,Tier1,Other,50k_1L,75000,Kannada,4600,1_2,2_3_month,,Mall_Shopping|Movies_OTT|Socialising,Peer_Influenced,Casual_Hobbyist,Somewhat_Creative,Growth,Introvert,Both,Close_Circle,Social_Anxiety,Skill_Building,Resin,Gaming_Zone|Music_Dance|None|Pottery_Studio,Fluid_Kit|Sketchbook,Morning,2,Friends,Occasionally,Walking_5min,Cafe_CoWork,Below_200,144,2000,Bundle_Pack,3,3,WhatsApp,Multiplex,2_3_month,8,Interested,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,LinkedIn_Only,Quality_Time,Yes_Somewhat,No_Subscription,0,299_499,399,Social_Proof,Challenge_Mode,60_min,4,10,AI_Coaching,Maybe,Price must be under 500 for me to try it first,Definitely,Try_Free_Trial
AURA_1275,25_34,Female,Delhi_NCR,Tier1,Salaried_NonIT,1L_2L,150000,Hindi,7600,3_5,Once_month,Instagram|Pinterest|YouTube,Dining_Out|Mall_Shopping|Movies_OTT|Music,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Definitely_Post,No_Time,Stress_Relief,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,None,Mandala_Kit|Resin_Kit|Session_Kit,Afternoon|Evening|Weekend_Only,5,Solo,Frequently,60min,Airport_Hotel,700_1200,1229,2000,Bundle_Pack,3,4,Corporate_HR,Mall_Walk,Occasionally,7,Interested,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,Strong_Yes,Quality_Time,Yes_Strongly,349_499,424,499_799,649,Planned,Guided_Freestyle,60_min,4,9,Pod_Aesthetics,Definitely,Clean and hygienic environment is non-negotiable,Definitely,Subscribe_Immediately
AURA_1276,18_24,Female,Mumbai,Tier1,Self_Employed,50k_1L,75000,Hindi,2500,3_5,2_3_month,YouTube,Art_Craft|Mall_Shopping|Music,Fully_Independent,Complete_Beginner,Somewhat_Creative,Fixed,Ambivert,Both,Probably_Post,No_Guidance,Stress_Relief,Digital_Art|Sketching,Art_Workshop|Gaming_Zone|None,Session_Kit,Evening|Flexible,4,Family_Kids,Never,60min,Airport_Hotel,400_700,693,2250,Festival_Offer,2,4,Instagram,Gaming,Occasionally,5,Interested,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,LinkedIn_Only,Intrinsic_Skill,Yes_Strongly,99_199,149,No_Box,0,Social_Proof,Guided_Stepwise,20_min,4,9,AI_Coaching,,Corporate team building package must have good group pricing,Probably,Pay_Per_Session
AURA_1279,18_24,Male,Kochi,Tier2,Salaried_NonIT,Below_25k,15000,Kannada,500,0,Rarely,LinkedIn|Reels_Shorts,Art_Craft|Fitness|Movies_OTT|Music,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Delayed,Close_Circle,No_Guidance,Content_Creation,Acrylic|Fluid_Pour|Mandala|Sketching,Art_Workshop|Music_Dance|None|VR_Experience,App_Sub|Fluid_Kit|Heritage_Kit|Mandala_Kit|Watercolour_Set,Evening,4,Depends,Rarely,60min,Office_Campus,Below_200,105,0,Monthly_Pass,5,4,Word_of_Mouth,Mall_Walk,Occasionally,6,Interested,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,LinkedIn_Only,Social_Content,Neutral,Above_499,599,Below_299,199,Impulse,Guided_Freestyle,60_min,3,9,Community_Gallery,Probably,Kids mode is a must for my family visits,No,Pay_Per_Session
AURA_1281,25_34,Male,Other_T3,Tier3,Salaried_NonIT,50k_1L,75000,Hindi,3700,3_5,Once_month,Instagram|Pinterest|Reels_Shorts,Art_Craft|Dining_Out|Movies_OTT|Music|Socialising,Fully_Independent,Advanced,Am_Creative,Growth,Ambivert,Both,Probably_Post,No_Barrier,Skill_Building,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Watercolour,VR_Experience,App_Sub|Fluid_Kit|Heritage_Kit|Monthly_Box|Watercolour_Set,Evening|Lunch,3,Solo,Occasionally,60min,Cafe_CoWork,700_1200,1366,1750,Bundle_Pack,3,4,WhatsApp,Mall_Walk,2_3_month,8,Interested,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,Moderate,Intrinsic_Skill,Yes_Strongly,Below_99,60,299_499,399,Impulse,Guided_Freestyle,90_min,4,8,Pod_Aesthetics,Definitely,I want to see my progress visually tracked over time,Probably,Pay_Per_Session
AURA_1282,35_44,Male,Hyderabad,Tier1,Salaried_IT,Above_2L,300000,Telugu,14500,6_plus,Occasionally,Instagram|LinkedIn|YouTube,Dining_Out|Gaming|Mall_Shopping|Socialising,Consult_Partner,Curious_Beginner,Want_To_Be,Fixed,Ambivert,Both,Keep_Private,No_Guidance,Stress_Relief,Indian_Classical|Pottery|Resin,Escape_Room|Gaming_Zone|Music_Dance|None,App_Sub|Mandala_Kit|Session_Kit|Sketchbook|Watercolour_Set,Evening|Flexible,2,Partner,Rarely,30min,Office_Campus,Above_1200,1680,,Bundle_Pack,2,4,Google_Search,Home_OTT,Once_Try,9,Interested,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,Not_Motivated,Wellness,No,349_499,424,Below_299,199,Impulse,Guided_Stepwise,20_min,3,9,AI_Coaching,Probably,Corporate team building package must have good group pricing,No,Try_Free_Trial
AURA_1283,25_34,Female,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,,6100,3_5,2_3_month,Instagram|Pinterest|YouTube,Art_Craft|Gaming|Movies_OTT,Fully_Independent,Curious_Beginner,Somewhat_Creative,Unsure,Extrovert,Delayed,Definitely_Post,No_Guidance,Stress_Relief,Acrylic|Pottery,Music_Dance|VR_Experience|Yoga_Wellness,Session_Kit|Sketchbook|Watercolour_Set,Weekend_Only,5,Friends,Occasionally,,Cafe_CoWork,Above_1200,1539,0,Bundle_Pack,2,4,Word_of_Mouth,Multiplex,Once_Try,7,Interested,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Moderate,Social_Content,Yes_Somewhat,349_499,424,799_1199,999,Offer_Driven,Guided_Freestyle,45_min,5,9,AI_Coaching,Maybe,The AI coaching should feel like a real teacher,Maybe,Subscribe_Immediately
AURA_1284,Under_18,Female,Lucknow,Tier2,Student,Below_25k,15000,Hindi,300,1_2,Weekly,None,Art_Craft|Fitness,Consult_Partner,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Delayed,Definitely_Post,Too_Expensive,Professional_Growth,Mandala|Pottery,Gaming_Zone|Music_Dance|Pottery_Studio,Mandala_Kit|Session_Kit,Afternoon|Evening|Lunch,5,Family_Kids,Never,No_Limit,College_Campus,Below_200,358,250,Group_Discount,5,4,Word_of_Mouth,Mall_Walk,Once_Try,9,Interested,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Strong_Yes,Intrinsic_Skill,Yes_Somewhat,Below_99,60,No_Box,0,Offer_Driven,Guided_Stepwise,45_min,3,9,Pod_Aesthetics,Probably,"I want to learn Madhubani properly, not just doodle",Maybe,Pay_Per_Session
AURA_1285,18_24,Male,Delhi_NCR,Tier1,Student,50k_1L,75000,English,8200,6_plus,Once_month,Reels_Shorts,Dining_Out|Gaming|Movies_OTT|Reading,Fully_Independent,Advanced,Am_Creative,Growth,Introvert,Both,Definitely_Post,Too_Expensive,Pure_Curiosity,Digital_Art|Indian_Classical|Mandala|Pottery|Sketching,Cooking_Class|Gaming_Zone|VR_Experience|Yoga_Wellness,Mandala_Kit,Afternoon|Weekend_Only,5,Solo,Rarely,60min,Cafe_CoWork,400_700,709,2250,First_Free,2,4,WhatsApp,Multiplex,Weekly,10,Interested,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,Moderate,Wellness,Yes_Somewhat,Above_499,599,299_499,399,Impulse,Guided_Stepwise,60_min,3,9,Pod_Aesthetics,Definitely,Would love a monthly challenge or competition,Maybe,Subscribe_Immediately
AURA_1286,25_34,Male,Pune,Tier1,Salaried_NonIT,1L_2L,150000,Marathi,6000,3_5,Weekly,Instagram,,Mention_After,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,Social_Anxiety,Social_Fun,Pottery|Watercolour,Escape_Room|Gaming_Zone|Music_Dance|VR_Experience,Gift_Bundle,Evening|Flexible,2,Colleagues,Frequently,15min,Office_Campus,Above_1200,1704,0,First_Free,3,4,Instagram,Cafe_Chill,Occasionally,6,Interested,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,Strong_Yes,Intrinsic_Skill,Yes_Somewhat,Above_499,599,299_499,399,Planned,Guided_Freestyle,90_min,3,10,Pod_Aesthetics,Probably,Need to support Hindi language tutorials,Maybe,Subscribe_Immediately
AURA_1287,18_24,Male,Other_T3,Tier3,Student,25k_50k,37500,Bilingual,1900,0,Once_month,,Dining_Out|Movies_OTT|Reading|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Unsure,Introvert,Instant,Definitely_Post,Too_Expensive,,Indian_Classical,Escape_Room|Yoga_Wellness,Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Weekend_Only,5,Friends,Never,60min,Airport_Hotel,700_1200,1120,500,First_Free,4,4,Google_Search,Another_Workshop,Once_month,5,Interested,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,LinkedIn_Only,Wellness,Neutral,199_349,274,799_1199,999,Planned,Challenge_Mode,60_min,4,9,Pod_Aesthetics,Definitely,Location in Phoenix Mall Wakad would be perfect,Definitely,Try_Free_Trial
AURA_1289,Under_18,Female,Bengaluru,Tier1,Business_Owner,25k_50k,37500,English,3300,0,Once_month,Instagram|YouTube,Art_Craft|Dining_Out|Gaming|Mall_Shopping|Travel,Consult_Partner,Curious_Beginner,Somewhat_Creative,Growth,Extrovert,Instant,Definitely_Post,No_Barrier,Stress_Relief,Acrylic|Fluid_Pour,Gaming_Zone|Music_Dance|VR_Experience,Mandala_Kit|Monthly_Box|Resin_Kit,Evening,5,Depends,Occasionally,15min,Office_Campus,200_400,172,0,,4,3,Instagram,Gaming,Occasionally,6,Interested,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,Strong_Yes,Intrinsic_Skill,Yes_Strongly,99_199,149,499_799,649,Social_Proof,Guided_Freestyle,60_min,3,10,AI_Coaching,Maybe,Price must be under 500 for me to try it first,Probably,Not_Interested_Sub
AURA_1291,25_34,Male,Mumbai,Tier1,Self_Employed,50k_1L,75000,English,3200,3_5,Occasionally,Instagram|Pinterest|YouTube,Gaming|Music|Travel,Mention_After,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Instant,Close_Circle,Social_Anxiety,Social_Fun,Fluid_Pour|Indian_Classical|Pottery|Resin|Watercolour,Escape_Room|Pottery_Studio,Fluid_Kit,Afternoon|Evening|Weekend_Only,3,Partner,Frequently,15min,Standalone_Studio,Below_200,415,0,First_Free,2,3,Mall_Display,Gaming,Once_month,7,Interested,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,LinkedIn_Only,Status_Signal,Yes_Strongly,199_349,274,No_Box,0,Offer_Driven,Guided_Stepwise,90_min,4,7,Indian_Art_Content,Maybe,The AI coaching should feel like a real teacher,Probably,Try_Free_Trial
AURA_1292,18_24,Female,Mumbai,Tier1,Student,25k_50k,37500,Hindi,1900,1_2,Once_month,YouTube,Movies_OTT|Music|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Both,Definitely_Post,No_Time,Content_Creation,Calligraphy|Fluid_Pour|Indian_Classical,VR_Experience,Fluid_Kit|Monthly_Box|Resin_Kit|Session_Kit,Afternoon,4,Friends,Never,60min,College_Campus,400_700,690,500,Bundle_Pack,4,4,Instagram,Cafe_Chill,2_3_month,5,Interested,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,Moderate,Quality_Time,No,349_499,424,799_1199,999,Offer_Driven,Meditative,60_min,3,9,Indian_Art_Content,Maybe,"I want to learn Madhubani properly, not just doodle",Probably,Subscribe_Immediately
AURA_1293,25_34,Male,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,English,17600,1_2,Once_month,Instagram|LinkedIn|YouTube,Fitness|Mall_Shopping,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Both,Keep_Private,No_Barrier,Stress_Relief,Fluid_Pour|Mandala,Cooking_Class|Gaming_Zone|None,App_Sub|Mandala_Kit,Evening|Flexible|Weekend_Only,2,Family_Kids,Frequently,60min,Mall,700_1200,1109,0,,2,5,Word_of_Mouth,Cafe_Chill,Occasionally,7,Interested,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Strong_Yes,Wellness,Yes_Strongly,No_Subscription,0,299_499,399,Social_Proof,Guided_Freestyle,60_min,5,10,AI_Coaching,Probably,Price must be under 500 for me to try it first,Probably,Pay_Per_Session
AURA_1294,35_44,Female,Bengaluru,Tier1,Self_Employed,50k_1L,75000,Hindi,4400,1_2,2_3_month,LinkedIn|Reels_Shorts|YouTube,Art_Craft|Dining_Out|Movies_OTT|Reading|Socialising,Mention_After,Advanced,Am_Creative,Growth,Ambivert,Both,Probably_Post,No_Barrier,Skill_Building,Calligraphy|Digital_Art|Indian_Classical|Watercolour,Yoga_Wellness,App_Sub|Session_Kit,Afternoon|Morning|Weekend_Only,3,Family_Kids,Rarely,60min,Mall,200_400,512,3000,First_Free,4,3,Instagram,Mall_Walk,Once_month,10,Interested,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,Not_Motivated,Social_Content,No,Above_499,599,299_499,399,Impulse,Challenge_Mode,45_min,4,9,Indian_Art_Content,Probably,The AI coaching should feel like a real teacher,Maybe,Try_Free_Trial
AURA_1295,35_44,Female,Kolkata,Tier1,Salaried_IT,Above_2L,300000,Bengali,16700,6_plus,Weekly,Instagram|None|YouTube,Dining_Out|Fitness|Mall_Shopping|Movies_OTT|Socialising,Mention_After,Curious_Beginner,Want_To_Be,Growth,Introvert,Both,Definitely_Post,Social_Anxiety,Social_Fun,Indian_Classical,Cooking_Class|VR_Experience,Session_Kit,Evening,4,Family_Kids,Occasionally,60min,Cafe_CoWork,700_1200,1036,0,Monthly_Pass,2,4,Word_of_Mouth,,Once_Try,8,Interested,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Strong_Yes,Intrinsic_Skill,Yes_Strongly,Above_499,599,299_499,399,Planned,Guided_Freestyle,60_min,3,8,Supply_Quality,No,Need to support Hindi language tutorials,Definitely,Subscribe_Immediately
AURA_1298,18_24,Male,Chennai,Tier1,Student,50k_1L,75000,Tamil,4200,6_plus,2_3_month,Instagram|None|YouTube,Art_Craft|Dining_Out|Music|Reading,Mention_After,Regular_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Probably_Post,Social_Anxiety,Social_Fun,Acrylic|Resin|Watercolour,Art_Workshop|Gaming_Zone|Music_Dance,Sketchbook,Afternoon|Weekend_Only,5,Partner,,60min,Cafe_CoWork,400_700,834,1000,First_Free,4,5,Google_Search,Cafe_Chill,Once_Try,8,Interested,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Strong_Yes,Quality_Time,Yes_Somewhat,199_349,274,Below_299,199,Planned,Meditative,90_min,4,9,,Definitely,Integration with Instagram for direct sharing would be amazing,Probably,Pay_Per_Session
AURA_1300,35_44,Female,Bengaluru,Tier1,Business_Owner,25k_50k,37500,Kannada,3500,1_2,Occasionally,Instagram,Dining_Out|Reading,Fully_Independent,Advanced,Am_Creative,Fixed,Introvert,Both,Probably_Post,Too_Expensive,Stress_Relief,Fluid_Pour|Indian_Classical,Cooking_Class|Escape_Room|Gaming_Zone|None,App_Sub|Heritage_Kit|Resin_Kit|Session_Kit|Watercolour_Set,Evening|Flexible|Weekend_Only,3,Solo,Rarely,15min,Office_Campus,200_400,493,750,Festival_Offer,3,3,WhatsApp,Cafe_Chill,Once_month,6,Interested,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,Strong_Yes,Wellness,Yes_Strongly,99_199,149,No_Box,0,Planned,Guided_Stepwise,60_min,3,9,Indian_Art_Content,Definitely,Need to support Hindi language tutorials,Maybe,Try_Free_Trial
AURA_1301,Under_18,Male,Kolkata,Tier1,Business_Owner,Below_25k,15000,,400,1_2,Rarely,YouTube,Dining_Out|Movies_OTT|Music|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Keep_Private,No_Time,Social_Fun,Indian_Classical,Gaming_Zone|VR_Experience,Heritage_Kit,Evening|Flexible|Weekend_Only,3,Family_Kids,Rarely,60min,College_Campus,700_1200,3047,750,Bundle_Pack,4,3,,Multiplex,Once_month,7,Interested,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Not_Motivated,Wellness,Neutral,99_199,149,299_499,399,Impulse,Guided_Stepwise,90_min,4,8,Supply_Quality,Definitely,Would love a monthly challenge or competition,Probably,Try_Free_Trial
AURA_1302,45_54,Prefer_not,Bengaluru,Tier1,Self_Employed,50k_1L,75000,Kannada,2900,1_2,Occasionally,YouTube,Art_Craft|Dining_Out|Fitness|Mall_Shopping|Socialising,Consult_Partner,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,No_Guidance,Skill_Building,Acrylic|Pottery|Resin|Sketching,Art_Workshop|Escape_Room|Pottery_Studio|Yoga_Wellness,App_Sub|Mandala_Kit|Session_Kit|Sketchbook|Watercolour_Set,Evening|Weekend_Only,3,Partner,Occasionally,60min,,400_700,598,1500,First_Free,3,3,Word_of_Mouth,Multiplex,2_3_month,7,Interested,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,Not_Motivated,Wellness,,Above_499,599,499_799,649,Planned,Guided_Stepwise,45_min,3,7,Supply_Quality,Maybe,Need to support Hindi language tutorials,Probably,Try_Free_Trial
AURA_1304,25_34,Male,Lucknow,Tier2,Creative_Pro,50k_1L,75000,Hindi,4500,0,Once_month,Instagram|Reels_Shorts,Fitness|Movies_OTT|Socialising,Mention_After,Advanced,Am_Creative,Growth,Ambivert,Both,Definitely_Post,No_Barrier,Skill_Building,Fluid_Pour|Mandala|Resin|Watercolour,Yoga_Wellness,Fluid_Kit|Resin_Kit,Afternoon|Evening,4,Depends,Rarely,60min,,200_400,673,2250,Bundle_Pack,3,3,Word_of_Mouth,Home_OTT,Weekly,6,Interested,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,Strong_Yes,Wellness,Neutral,No_Subscription,0,499_799,649,Offer_Driven,Guided_Freestyle,90_min,4,8,AI_Coaching,,Would love a monthly challenge or competition,Probably,Try_Free_Trial
AURA_1306,45_54,Male,Hyderabad,Tier1,Homemaker,Below_25k,15000,Telugu,900,3_5,2_3_month,,Dining_Out|Music,Consult_Partner,Advanced,Somewhat_Creative,Unsure,Ambivert,Delayed,Definitely_Post,No_Time,Content_Creation,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Sketching,Art_Workshop|Cooking_Class,Fluid_Kit|Sketchbook,Morning,2,Family_Kids,Occasionally,15min,Mall,200_400,535,500,Bundle_Pack,4,2,Corporate_HR,Home_OTT,Once_month,6,Interested,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Strong_Yes,Status_Signal,Yes_Somewhat,Below_99,60,499_799,649,Offer_Driven,Challenge_Mode,60_min,1,10,Indian_Art_Content,Probably,Integration with Instagram for direct sharing would be amazing,No,Not_Interested_Sub
AURA_1307,35_44,Male,Delhi_NCR,Tier1,Homemaker,Below_25k,15000,Bilingual,1100,0,2_3_month,LinkedIn|YouTube,Fitness|Reading,Mention_After,Regular_Hobbyist,Want_To_Be,Fixed,Introvert,Both,Close_Circle,No_Time,Stress_Relief,Resin,Escape_Room|Gaming_Zone,Gift_Bundle|Heritage_Kit,Flexible|Lunch,3,Partner,Rarely,60min,Standalone_Studio,Below_200,80,250,Bundle_Pack,5,2,Instagram,Mall_Walk,Once_month,8,Maybe,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Strong_Yes,Wellness,Neutral,349_499,424,Below_299,199,Offer_Driven,Guided_Freestyle,60_min,1,6,AI_Coaching,Probably,The AI coaching should feel like a real teacher,Maybe,Subscribe_Immediately
AURA_1311,18_24,Female,Mumbai,Tier1,Homemaker,Below_25k,15000,Marathi,800,0,Rarely,Instagram|YouTube,Fitness|Gaming|Movies_OTT|Reading|Socialising,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Fixed,Extrovert,Both,Definitely_Post,Too_Expensive,Pure_Curiosity,Fluid_Pour|Pottery|Sketching,Escape_Room|None,App_Sub|Heritage_Kit|Mandala_Kit|Resin_Kit|Session_Kit,Flexible|Morning,4,Family_Kids,Occasionally,15min,Standalone_Studio,200_400,603,750,Group_Discount,5,3,WhatsApp,Mall_Walk,2_3_month,7,Interested,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,Moderate,Quality_Time,Yes_Somewhat,99_199,149,No_Box,0,Offer_Driven,Guided_Freestyle,90_min,2,9,AI_Coaching,Maybe,Good quality brushes and paints — not cheap materials,Probably,Try_Free_Trial
AURA_1312,45_54,Female,Chennai,Tier1,Business_Owner,1L_2L,150000,English,17100,6_plus,Occasionally,Instagram|YouTube,Fitness|Mall_Shopping|Movies_OTT|Socialising|Travel,Mention_After,Curious_Beginner,Somewhat_Creative,Fixed,Introvert,Both,Close_Circle,No_Time,Professional_Growth,Digital_Art,None|Pottery_Studio|VR_Experience,Fluid_Kit|Resin_Kit|Session_Kit,Afternoon|Evening|Weekend_Only,2,Partner,Occasionally,60min,Standalone_Studio,Above_1200,1400,4750,Festival_Offer,3,2,Word_of_Mouth,Cafe_Chill,Once_Try,7,Interested,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,Moderate,Quality_Time,No,199_349,274,499_799,649,Planned,Meditative,90_min,3,10,Skill_Progress,Maybe,Integration with Instagram for direct sharing would be amazing,Maybe,Subscribe_Immediately
